,company,type,size,ram,os,weight,price,cpu_model,cpu_brand,cpu_freq,hor_res,ver_res,is_touchscreen,is_IPS,is_HD,HDD,SSD,Flash,storage_type,gpu_brand
957,HP,2 in 1 convertible,11.6,4,Windows 10,1.45,67766.0,Intel Pentium Quad,Intel,1.1,1366,768,1,0,0,0,256,0,Single,Intel
958,Dell,ultrabook,13.3,8,Windows 10,1.3,110873.92,Intel Core i7,Intel,2.5,3200,1800,0,0,1,0,256,0,Single,Intel
959,Acer,2 in 1 convertible,11.6,4,Chrome OS,1.25,34014.16,Intel Celeron Dual,Intel,1.6,1366,768,1,1,0,0,0,32,Single,Intel
960,Toshiba,notebook,13.3,8,Windows 10,1.2,134220.4,Intel Core i5,Intel,2.4,1920,1080,0,0,1,0,256,0,Single,Intel
961,Lenovo,ultrabook,12.5,8,Windows 10,1.36,153894.4,Intel Core i5,Intel,2.6,1920,1080,0,1,1,0,256,0,Single,Intel
962,Acer,notebook,15.6,12,Windows 10,2.4,88226.96,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
963,Toshiba,ultrabook,12.5,8,Windows 10,1.1,156517.6,Intel Core i7,Intel,2.7,1920,1080,1,0,1,0,512,0,Single,Intel
964,HP,notebook,15.6,8,Windows 10,2.04,74017.96,Intel Core i5,Intel,2.5,1366,768,0,0,0,1000,0,0,Single,Nvidia
965,Dell,notebook,15.6,4,Linux,2.25,40713.81,Intel Core i3,Intel,2.0,1366,768,0,0,0,1000,0,0,Single,AMD
966,Dell,notebook,15.6,4,Windows 10,1.9,72138.0,Intel Core i5,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Intel
967,HP,notebook,15.6,4,Windows 10,2.04,59896.4,Intel Core i3,Intel,2.4,1920,1080,0,0,1,500,0,0,Single,Intel
968,Dell,gaming,17.3,32,Windows 10,4.42,275348.56,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,256,0,Dual,Nvidia
969,Lenovo,notebook,15.6,6,Windows 10,2.4,60770.8,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Nvidia
970,Dell,2 in 1 convertible,13.3,16,Windows 10,1.22,166048.56,Intel Core i7,Intel,1.3,3200,1800,1,0,1,0,512,0,Single,Intel
971,Dell,ultrabook,14.0,8,Windows 10,1.5,171642.97,Intel Core i7,Intel,2.6,2560,1440,1,0,1,0,256,0,Single,Intel
972,Dell,gaming,17.3,32,Windows 10,4.42,244832.0,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
973,Toshiba,notebook,14.0,8,Windows 10,1.95,103179.2,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
974,Asus,gaming,17.3,16,Windows 10,2.73,179243.26,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
975,HP,notebook,15.6,8,Windows 10,2.04,85603.76,Intel Core i5,Intel,2.7,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
976,Lenovo,notebook,14.0,4,Windows 7,1.7,87614.88,Intel Core i5,Intel,2.3,1366,768,0,0,0,0,0,0,Single,Intel
977,Asus,2 in 1 convertible,15.6,16,Windows 10,2.3,157304.56,Intel Core i7,Intel,2.7,3840,2160,1,0,1,2000,512,0,Dual,Nvidia
978,HP,notebook,15.6,6,Windows 10,2.04,50627.76,Intel Core i7,Intel,2.7,1366,768,0,0,0,1000,0,0,Single,Intel
979,Asus,gaming,17.3,16,Windows 10,2.99,152932.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
980,Dell,2 in 1 convertible,15.6,12,Windows 10,2.19,113584.56,Intel Core i7,Intel,2.7,1920,1080,1,1,1,0,512,0,Single,Intel
981,Toshiba,notebook,13.3,4,Windows 7,1.2,104490.8,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,128,0,Single,Intel
982,Lenovo,notebook,15.6,6,Windows 10,2.2,48004.56,others,AMD,3.6,1920,1080,0,0,1,0,256,0,Single,AMD
983,others,notebook,15.6,4,Windows 10,2.3,56748.56,Intel Core i5,Intel,2.3,1366,768,0,0,0,0,256,0,Single,Intel
984,Toshiba,notebook,14.0,4,Windows 10,1.75,80007.6,Intel Core i5,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
985,Dell,notebook,15.6,4,Windows 10,2.25,52376.56,Intel Core i5,Intel,2.5,1366,768,0,0,0,500,0,0,Single,AMD
986,HP,notebook,15.6,8,Windows 10,2.04,70476.64,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,0,0,Single,Intel
987,Lenovo,gaming,15.6,8,Windows 10,2.5,103966.16,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
988,Dell,notebook,15.6,8,Windows 10,2.36,65492.56,Intel Core i7,Intel,2.7,1366,768,0,0,0,1000,0,0,Single,AMD
989,Dell,notebook,14.0,8,Windows 10,1.6,97845.36,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,128,0,Single,Intel
990,HP,netbook,12.5,8,Windows 10,0.97,166835.52,Intel Core M,Intel,1.2,1920,1080,0,0,1,0,512,0,Single,Intel
991,HP,notebook,15.6,4,Windows 10,2.1,43632.56,Intel Core i3,Intel,2.0,1920,1080,0,0,1,1000,128,0,Dual,AMD
992,Lenovo,notebook,15.6,4,No OS,1.9,23663.01,Intel Celeron Dual,Intel,1.1,1366,768,0,0,0,0,128,0,Single,Intel
993,Lenovo,notebook,15.6,8,Windows 10,2.3,117956.56,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
994,Dell,2 in 1 convertible,13.3,8,Windows 10,1.68,77734.16,Intel Core i5,Intel,2.5,1920,1080,1,0,1,0,256,0,Single,Intel
995,Asus,notebook,13.3,8,Windows 10,1.4,100556.0,Intel Core i5,Intel,2.5,3200,1800,0,0,1,0,256,0,Single,Intel
996,HP,ultrabook,13.3,8,Windows 10,1.11,117956.56,Intel Core i7,Intel,2.7,1920,1080,1,1,1,0,256,0,Single,Intel
997,Acer,notebook,15.6,4,Windows 10,2.4,33227.2,Intel Pentium Quad,Intel,1.1,1366,768,0,0,0,500,0,0,Single,Intel
998,Asus,gaming,15.6,16,Windows 10,2.5,157304.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
999,HP,ultrabook,14.0,8,Windows 10,1.48,182662.16,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,512,0,Single,Intel
1000,Acer,gaming,15.6,8,Windows 10,2.7,110174.4,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
1001,HP,notebook,13.3,8,Windows 10,1.34,103966.16,Intel Core i5,Intel,2.5,1920,1080,0,1,1,0,256,0,Single,Intel
1002,Dell,notebook,15.6,4,Windows 10,2.18,47829.68,Intel Core i3,Intel,2.4,1366,768,0,0,0,0,128,0,Single,Intel
1003,HP,notebook,14.0,4,Windows 10,1.64,68115.76,Intel Core i5,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Intel
1004,Toshiba,notebook,13.3,4,Windows 10,1.2,104490.8,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,128,0,Single,Intel
1005,HP,notebook,14.0,4,Windows 10,1.48,96183.13,Intel Core i5,Intel,2.4,1366,768,0,0,0,0,256,0,Single,Intel
1006,HP,notebook,14.0,4,Windows 10,1.95,105365.2,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
1007,HP,ultrabook,14.0,8,Windows 7,1.43,126700.56,Intel Core i7,Intel,2.6,1920,1080,0,0,1,0,256,0,Single,Intel
1008,HP,notebook,14.0,8,Windows 10,1.64,91747.29,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Nvidia
1009,HP,notebook,14.0,4,Windows 10,1.64,59808.96,Intel Core i3,Intel,2.4,1366,768,0,0,0,500,0,0,Single,Intel
1010,Dell,gaming,15.6,8,Windows 10,2.65,82980.56,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,0,0,Single,Nvidia
1011,HP,ultrabook,12.5,4,Windows 10,1.26,134570.16,Intel Core i5,Intel,2.5,1920,1080,0,0,1,500,0,0,Single,Intel
1012,HP,notebook,14.0,4,Windows 10,1.48,139029.6,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
1013,HP,ultrabook,14.0,8,Windows 10,1.54,165017.64,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
1014,HP,notebook,13.3,4,Windows 10,1.49,69952.0,Intel Core i3,Intel,2.4,1366,768,0,0,0,500,0,0,Single,Intel
1015,Toshiba,notebook,13.3,8,Windows 10,1.5,105802.4,Intel Core i5,Intel,2.3,1366,768,0,0,0,0,256,0,Single,Intel
1016,HP,notebook,15.6,4,Windows 10,2.04,67327.93,Intel Core i3,Intel,2.4,1366,768,0,0,0,0,256,0,Single,Intel
1017,Lenovo,notebook,17.3,16,Windows 7,2.4,259521.92,Intel Core i7,Intel,2.7,3840,2160,0,1,1,0,512,0,Single,Nvidia
1018,Toshiba,notebook,14.0,8,Windows 10,1.47,130285.6,Intel Core i5,Intel,2.3,1920,1080,0,1,1,0,256,0,Single,Intel
1019,HP,notebook,14.0,8,Windows 10,1.43,194903.76,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
1020,Dell,2 in 1 convertible,15.6,4,Windows 10,2.08,69601.37,Intel Core i3,Intel,2.3,1920,1080,1,1,1,1000,0,0,Single,Intel
1021,Toshiba,ultrabook,13.3,8,Windows 10,1.2,139029.6,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
1022,HP,notebook,13.3,8,Windows 10,1.11,100468.56,Intel Core i5,Intel,2.5,1920,1080,0,1,1,0,256,0,Single,Intel
1023,HP,notebook,14.0,8,Windows 10,1.64,103654.0,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Nvidia
1024,Dell,notebook,15.6,8,Windows 10,2.09,91500.71,Intel Core i5,Intel,2.4,1920,1080,0,0,1,500,0,0,Single,Intel
1025,HP,ultrabook,12.5,4,Windows 10,1.26,136318.96,Intel Core i5,Intel,2.5,1366,768,0,0,0,0,256,0,Single,Intel
1026,HP,notebook,14.0,4,Windows 10,2.31,103966.16,Intel Core i5,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Intel
1027,HP,notebook,14.0,4,Windows 10,1.95,92686.4,Intel Core i5,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Intel
1028,Dell,ultrabook,13.3,8,Windows 10,1.29,142002.56,Intel Core i5,Intel,2.5,3200,1800,1,0,1,0,256,0,Single,Intel
1029,HP,notebook,17.3,8,Windows 10,2.63,94435.2,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Nvidia
1030,HP,notebook,14.0,4,Windows 10,1.64,85079.12,Intel Core i5,Intel,2.5,1366,768,0,0,0,0,256,0,Single,Intel
1031,Acer,notebook,15.6,6,Windows 10,2.1,35762.96,AMD A9,AMD,3.0,1366,768,0,0,0,1000,0,0,Single,AMD
1032,MSI,gaming,17.3,8,Windows 10,2.7,104210.99,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
1033,HP,notebook,14.0,8,Windows 7,1.95,104490.8,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
1034,HP,notebook,15.6,8,Windows 10,1.84,107462.89,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
1035,HP,ultrabook,12.5,8,Windows 10,1.26,117956.56,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
1036,HP,notebook,15.6,4,Windows 10,2.04,64880.48,Intel Core i5,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Intel
1037,Toshiba,ultrabook,14.0,8,Windows 10,1.47,150834.0,Intel Core i7,Intel,2.6,1920,1080,0,1,1,0,256,0,Single,Intel
1038,Dell,notebook,15.6,8,Windows 7,2.09,92944.35,Intel Core i5,Intel,2.4,1920,1080,0,0,1,0,256,0,Single,Intel
1039,HP,notebook,14.0,8,Windows 10,1.64,88358.99,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
1040,Lenovo,2 in 1 convertible,15.6,4,Windows 10,1.8,74061.68,Intel Core i7,Intel,2.5,1920,1080,1,1,1,0,256,0,Single,Intel
1041,others,notebook,14.0,2,Windows 10,1.45,18432.35,others,Intel,1.44,1366,768,0,0,0,0,0,32,Single,Intel
1042,Toshiba,notebook,15.6,16,Windows 10,2.4,124602.0,Intel Core i7,Intel,2.5,1920,1080,0,1,1,0,256,0,Single,Nvidia
1043,Lenovo,notebook,15.6,8,Windows 10,2.3,91777.02,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
1044,HP,notebook,14.0,4,Windows 10,1.54,87440.0,Intel Core i5,Intel,2.3,1920,1080,0,0,1,500,0,0,Single,Intel
1045,HP,notebook,15.6,8,Windows 10,1.84,183916.05,Intel Core i5,Intel,2.4,1920,1080,0,0,1,500,256,0,Dual,Intel
1046,HP,notebook,14.0,8,Windows 7,1.43,128449.36,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
1047,MSI,gaming,17.3,16,Windows 10,3.78,135150.76,Intel Core i7,Intel,2.7,1920,1080,0,1,1,1000,256,0,Dual,Nvidia
1048,Lenovo,gaming,17.3,16,Windows 10,4.6,200236.73,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
1049,Asus,netbook,11.6,4,Chrome OS,1.2,25173.98,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,0,0,16,Single,Intel
1050,Lenovo,notebook,14.0,16,Windows 7,1.1,229092.8,Intel Core i7,Intel,2.6,2560,1440,0,1,1,0,256,0,Single,Intel
1051,HP,notebook,15.6,8,Windows 10,1.91,85603.76,Intel Core i7,Intel,2.7,1920,1080,0,1,1,1000,0,0,Single,Nvidia
1052,Dell,2 in 1 convertible,15.6,8,Windows 10,2.3,95659.36,Intel Core i5,Intel,2.7,1920,1080,1,1,1,0,256,0,Single,Intel
1053,HP,notebook,15.6,4,Windows 10,2.04,85603.76,Intel Core i5,Intel,2.5,1366,768,0,0,0,0,256,0,Single,Intel
1054,Dell,ultrabook,13.3,16,Windows 10,1.2,197089.76,Intel Core i7,Intel,2.7,3200,1800,1,0,1,0,1000,0,Single,Intel
1055,HP,notebook,15.6,4,Windows 10,2.31,61658.32,Intel Core i3,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
1056,HP,notebook,15.6,4,No OS,1.96,43632.56,Intel Core i5,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Intel
1057,Acer,notebook,15.6,8,Windows 10,2.4,39260.56,others,AMD,2.2,1366,768,0,0,0,1000,0,0,Single,AMD
1058,Dell,2 in 1 convertible,13.3,12,Windows 10,1.6,113584.56,Intel Core i7,Intel,2.7,1920,1080,1,1,1,0,256,0,Single,Intel
1059,MSI,gaming,15.6,16,Windows 10,2.94,159053.36,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
1060,HP,notebook,15.6,8,Windows 10,2.04,93560.8,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Intel
1061,Asus,gaming,17.3,16,No OS,4.0,87265.12,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,0,0,Single,Nvidia
1062,Dell,notebook,15.6,4,Windows 10,2.25,48878.96,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,0,0,Single,Intel
1063,Dell,notebook,15.6,16,Windows 10,2.32,86564.73,Intel Core i7,Intel,2.7,1920,1080,0,0,1,2000,0,0,Single,AMD
1064,MSI,gaming,15.6,16,Windows 10,1.8,168671.76,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
1065,Dell,ultrabook,13.3,8,Windows 10,1.29,127487.52,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Intel
1066,Asus,gaming,17.3,64,Windows 10,3.58,347574.0,Intel Core i7,Intel,2.7,1920,1080,0,1,1,0,1000,0,Single,Nvidia
1067,Dell,2 in 1 convertible,13.3,8,Windows 10,1.62,69777.99,Intel Core i7,Intel,2.5,1920,1080,1,0,1,0,256,0,Single,Intel
1068,Dell,gaming,15.6,16,Windows 10,3.21,116207.76,Intel Core i7,Intel,2.6,3840,2160,0,0,1,1000,256,0,Dual,Nvidia
1069,Apple,ultrabook,11.6,8,Mac OS,0.92,113672.0,Intel Core M,Intel,1.1,2304,1440,0,1,1,0,0,256,Single,Intel
1070,Dell,notebook,15.6,4,Windows 10,2.06,42144.33,Intel Core i3,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
1071,HP,notebook,15.6,4,Windows 10,2.31,104840.56,Intel Core i5,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
1072,HP,ultrabook,12.5,8,Windows 7,1.26,104840.56,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
1073,HP,notebook,13.3,8,Windows 10,1.49,95309.6,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Intel
1074,Lenovo,ultrabook,12.5,8,Windows 10,1.3,149827.57,Intel Core i7,Intel,2.5,1920,1080,1,1,1,0,256,0,Single,Intel
1075,Lenovo,notebook,17.3,8,Windows 10,3.0,57622.96,Intel Core i5,Intel,2.3,1600,900,0,0,0,1000,0,0,Single,AMD
1076,Lenovo,notebook,15.6,4,Windows 10,2.3,85428.88,Intel Core i5,Intel,2.3,1920,1080,0,1,1,1000,0,0,Single,Nvidia
1077,MSI,gaming,17.3,16,Windows 10,3.78,218512.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
1078,Lenovo,notebook,15.6,4,Windows 10,2.1,47217.6,Intel Core i5,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
1079,HP,notebook,15.6,4,Windows 7,2.31,82193.6,Intel Core i5,Intel,2.3,1920,1080,0,0,1,500,0,0,Single,Intel
1080,Lenovo,ultrabook,12.5,8,Windows 10,0.99,122328.56,Intel Core M,Intel,1.2,2560,1440,1,1,1,0,512,0,Single,Intel
1081,Lenovo,gaming,17.3,32,Windows 10,4.6,283305.6,Intel Core i7,Intel,2.7,1920,1080,0,1,1,0,512,0,Dual,Nvidia
1082,Lenovo,2 in 1 convertible,11.6,4,Windows 10,0.69,56509.85,Intel Atom x5,Intel,1.44,1920,1200,1,1,1,0,0,64,Single,Intel
1083,HP,ultrabook,13.3,16,Windows 10,1.3,179164.56,Intel Core i7,Intel,2.7,3840,2160,0,1,1,0,512,0,Single,Intel
1084,Dell,notebook,15.6,8,Windows 10,2.18,65580.0,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
1085,HP,notebook,14.0,4,Windows 7,1.54,90149.77,Intel Core i5,Intel,2.3,1920,1080,0,0,1,500,0,0,Single,Intel
1086,HP,workstation,15.6,8,Windows 7,1.9,130722.8,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,AMD
1087,Lenovo,notebook,14.0,8,Windows 7,1.7,104840.56,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,180,0,Single,Intel
1088,HP,notebook,13.3,4,Chrome OS,1.29,53775.6,others,Intel,1.5,3200,1800,0,0,1,0,0,32,Single,Intel
1089,Acer,notebook,15.6,4,Windows 10,2.4,33839.28,others,AMD,2.2,1366,768,0,0,0,500,0,0,Single,AMD
1090,Dell,notebook,15.6,4,Linux,2.2,34406.77,Intel Pentium Quad,Intel,1.6,1366,768,0,0,0,500,0,0,Single,Intel
1091,HP,notebook,15.6,4,No OS,1.86,30253.37,Intel Core i3,Intel,2.0,1366,768,0,0,0,1000,0,0,Single,Intel
1092,Asus,gaming,17.3,8,Windows 10,2.7,139816.56,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,256,0,Dual,Nvidia
1093,Dell,ultrabook,13.3,4,Windows 10,1.4,71556.52,Intel Core i5,Intel,1.6,1920,1080,0,1,1,0,256,0,Single,AMD
1094,HP,netbook,12.5,4,Windows 7,2.4,139816.56,Intel Core i5,Intel,2.3,1366,768,0,0,0,0,128,0,Single,Intel
1095,Acer,notebook,15.6,8,Windows 10,2.4,69864.56,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
1096,Dell,notebook,15.6,8,Windows 10,2.36,55856.67,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,0,0,Single,AMD
1097,MSI,gaming,17.3,8,Windows 10,2.6,139816.56,Intel Core i7,Intel,2.6,1920,1080,0,0,1,0,256,0,Single,Nvidia
1098,HP,notebook,15.6,4,Windows 10,1.96,43720.0,Intel Pentium Quad,Intel,1.6,1366,768,0,0,0,1000,0,0,Single,Intel
1099,Asus,gaming,17.3,16,Windows 10,4.3,201024.56,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
1100,Dell,ultrabook,12.5,4,Windows 7,1.5,99257.52,Intel Core i3,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
1101,Dell,ultrabook,12.5,4,Windows 7,1.5,102039.86,Intel Core i3,Intel,2.3,1366,768,0,0,0,0,128,0,Single,Intel
1102,Acer,notebook,15.6,4,Chrome OS,2.2,18274.96,Intel Celeron Dual,Intel,1.5,1366,768,0,0,0,0,16,0,Single,Intel
1103,HP,workstation,17.3,8,Windows 7,3.0,253488.56,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,0,0,Single,AMD
1104,Lenovo,gaming,15.6,16,Windows 10,2.4,104840.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,0,512,0,Single,Nvidia
1105,Dell,ultrabook,12.5,8,Windows 7,1.5,123561.46,Intel Core i5,Intel,2.3,1366,768,0,0,0,0,256,0,Single,Intel
1106,MSI,gaming,17.3,8,Windows 10,2.9,132138.45,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
1107,Lenovo,2 in 1 convertible,15.6,4,Windows 10,2.1,75810.48,Intel Core i5,Intel,2.3,1920,1080,1,1,1,0,256,0,Single,Intel
1108,HP,notebook,15.6,4,Windows 10,2.1,34801.12,others,AMD,2.5,1920,1080,0,0,1,1000,0,0,Single,AMD
1109,Asus,gaming,15.6,16,Windows 10,2.59,117082.16,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
1110,HP,notebook,13.3,8,Windows 10,1.16,148560.56,Intel Core M,Intel,1.1,3200,1800,1,0,1,0,256,0,Single,Intel
1111,Dell,notebook,15.6,4,Windows 7,2.24,67254.48,Intel Core i5,Intel,2.3,1366,768,0,0,0,500,0,0,Single,AMD
1112,Lenovo,notebook,15.6,4,Windows 10,2.1,37511.76,Intel Core i3,Intel,2.0,1366,768,0,0,0,0,128,0,Single,Intel
1113,HP,ultrabook,13.3,8,Windows 10,1.16,172169.36,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,512,0,Single,Intel
1115,Dell,ultrabook,13.3,8,Windows 10,1.23,120579.76,Intel Core i7,Intel,2.4,1920,1080,0,0,1,0,256,0,Single,Intel
1116,Lenovo,gaming,17.3,16,Windows 10,4.6,240459.13,Intel Core i7,Intel,2.7,1920,1080,0,1,1,0,256,0,Dual,Nvidia
1117,Razer,ultrabook,12.5,8,Windows 10,1.25,89975.76,Intel Core i7,Intel,2.5,3840,2160,1,0,1,0,256,0,Single,Intel
1118,Toshiba,ultrabook,13.3,16,Windows 10,1.05,194641.44,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,512,0,Single,Intel
1119,Asus,gaming,17.3,8,Windows 10,3.52,114764.13,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
1120,others,notebook,13.3,4,Windows 10,1.35,17138.24,others,Intel,1.44,1920,1080,0,0,1,0,0,32,Single,Intel
1121,HP,notebook,13.3,8,Windows 10,1.16,147773.6,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
1123,Dell,notebook,15.6,4,Linux,2.09,45786.21,Intel Core i5,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
1124,Asus,notebook,15.6,4,Windows 10,2.0,38036.4,Intel Core i3,Intel,2.4,1366,768,0,0,0,1000,0,0,Single,Intel
1125,Lenovo,2 in 1 convertible,14.0,8,Windows 10,1.8,145937.36,Intel Core i7,Intel,2.5,1920,1080,1,1,1,0,256,0,Single,Intel
1127,HP,ultrabook,12.5,8,Windows 7,1.26,165698.8,Intel Core i5,Intel,2.4,1366,768,0,0,0,0,256,0,Single,Intel
1128,Lenovo,gaming,15.6,8,No OS,2.4,86478.16,Intel Core i5,Intel,2.5,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
1129,HP,gaming,17.3,8,Windows 10,3.35,98719.76,Intel Core i5,Intel,2.3,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
1130,HP,notebook,15.6,8,Windows 10,2.04,54999.76,Intel Core i7,Intel,2.7,1366,768,0,0,0,2000,0,0,Single,Intel
1131,Lenovo,2 in 1 convertible,14.0,8,Windows 7,1.8,179285.23,Intel Core i7,Intel,2.6,1920,1080,1,1,1,0,512,0,Single,Nvidia
1132,Asus,notebook,14.0,4,Windows 10,1.5,24308.32,Intel Celeron Dual,Intel,1.1,1366,768,0,0,0,0,0,32,Single,Intel
1133,HP,ultrabook,15.6,8,Windows 10,1.84,65754.88,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Intel
1134,Acer,notebook,15.6,4,Windows 10,2.23,53863.04,Intel Core i5,Intel,2.5,1920,1080,0,0,1,1000,0,0,Single,Nvidia
1135,Lenovo,notebook,15.6,16,Windows 10,2.5,96096.56,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,0,0,Single,AMD
1136,HP,workstation,17.3,8,Windows 7,3.0,345335.54,Intel Core i7,Intel,2.6,1920,1080,0,1,1,0,256,0,Single,Nvidia
1137,Dell,notebook,15.6,8,Windows 10,2.5,68552.96,Intel Core i5,Intel,2.5,1366,768,0,0,0,1000,0,0,Single,AMD
1138,MSI,gaming,17.3,16,Windows 10,3.78,209768.56,Intel Core i7,Intel,2.7,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
1139,HP,ultrabook,15.6,8,Windows 7,1.88,189895.2,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
1140,Lenovo,2 in 1 convertible,14.0,16,Windows 10,2.8,213353.6,Intel Core i7,Intel,2.6,2560,1440,1,1,1,0,512,0,Single,Intel
1141,MSI,gaming,15.6,8,Windows 10,2.4,99926.43,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
1142,HP,2 in 1 convertible,13.3,8,Windows 10,1.48,142439.76,Intel Core i5,Intel,2.4,1920,1080,1,0,1,0,256,0,Single,Intel
1143,HP,workstation,15.6,8,Windows 7,2.59,194903.76,Intel Core i7,Intel,2.6,1920,1080,0,1,1,0,256,0,Single,Nvidia
1144,HP,2 in 1 convertible,13.3,8,Windows 10,1.48,157304.56,Intel Core i7,Intel,2.6,2560,1440,1,0,1,0,256,0,Single,Intel
1145,HP,workstation,15.6,8,Windows 7,2.0,166048.56,Intel Core i7,Intel,2.6,1920,1080,0,0,1,0,256,0,Single,Nvidia
1146,HP,ultrabook,12.5,8,Windows 7,1.26,200845.31,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
